Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 09/27  17:00:00,1091818128,2606996.897,0,439592494.9,10869409.15,0,506350665.9
 09/27  18:00:00,1230711836,10771423.25,0,364732493.8,15017969.63,0,547715907.4
 09/27  19:00:00,1231720702,3293463.685,0,301744517.6,16336104.38,0,543926504
 09/27  20:00:00,1255437501,4412334.428,0,284173689.6,13772099.17,0,513459257.7
 09/27  21:00:00,1101145349,749205.9601,0,210214980.5,15111738.93,0,558903803.7
 09/27  22:00:00,980349211.4,4092474.18,0,269559350.9,12326820.32,0,533933665.1
 09/27  23:00:00,725338507.3,327866.4124,0,242685375.2,6838340.324,0,480341377.6
 09/27  24:00:00,494188697.5,362015.5193,0,175256370,5554372.753,0,372242053.1
 09/28  01:00:00,408065379.7,871213.8159,0,112615646.9,4318382.94,0,57899531.19
 09/28  02:00:00,349756186.9,4404244.095,0,76979980.03,4340787.457,0,33070315.56
 09/28  03:00:00,326744183,12496883.4,0,55538356.31,4138465.472,0,57855328.47
 09/28  04:00:00,340880538.9,17781483.49,0,43990588.46,5583207.149,0,70396472.14
 09/28  05:00:00,436570359.4,12371380.12,0,54206617.88,7019003.408,0,87428540.12
 09/28  06:00:00,804710174.4,17809474.27,0,106481009.4,13705691.66,0,153953323.7
 09/28  07:00:00,880820090.5,32739292.22,0,73079466.49,16405167.77,0,208576584.1
 09/28  08:00:00,851553716.6,22105374.88,0,174304719.6,14939109.44,0,187774202.2
 09/28  09:00:00,896936424.5,60165580.69,0,281010897,12345655.24,0,119428385.9
 09/28  10:00:00,669115828.8,56897323.13,0,293025667.1,10910273.97,0,115574318.2
 09/28  11:00:00,733208834.4,40635630.01,0,315704784.8,12319407.98,0,86985694.66
 09/28  12:00:00,752624987.5,33158825.65,0,337053065.5,11087088.87,0,97967310.88
 09/28  13:00:00,770441214.1,31852642.42,0,355207512.5,9590351.495,0,71053623.91
 09/28  14:00:00,746180177,49286923.83,0,338745738,8216253.374,0,74195229.11
 09/28  15:00:00,748360708.5,33190233.94,0,341080837.4,8328506.785,0,67934241.92
 09/28  16:00:00,881379750.8,16455092.52,0,363029207.8,8329407.069,0,88445790.09
 09/28  17:00:00,937262187.3,18093553.15,0,310272271.4,11084339.15,0,480060246.4
 09/28  18:00:00,1163675660,19958644.11,0,315225855.5,14939667.45,0,556725839.9
 09/28  19:00:00,1224857900,8158507.075,0,323517903.1,16404863.31,0,534674625.7
 09/28  20:00:00,1239950600,3892748.916,0,275422259.8,13575731.46,0,541572040.6
 09/28  21:00:00,1157373794,913367.3782,0,263797162.1,15074612.03,0,550100150.6
 09/28  22:00:00,1061837911,3106589.958,0,345916175,12319089.59,0,543062783.9
 09/28  23:00:00,781292037.2,738635.489,0,295681904.4,7036009.113,0,470355833.7
 09/28  24:00:00,589212985.2,2442204.87,0,269326567.3,5562774.975,0,381689824.4
 09/29  01:00:00,553682873.4,6202181.89,0,257611513.9,4186405.404,0,33071708.06
 09/29  02:00:00,519079929,10347132.99,0,245346790.7,4293291.71,0,57853893.37
 09/29  03:00:00,504544576.9,13029428.45,0,232158104.6,4348700.386,0,33074824.59
 09/29  04:00:00,517692219.2,14824770.59,0,215016400.5,5519347.902,0,70179543.32
 09/29  05:00:00,591835832.6,15001382.65,0,203713553.5,6855687.788,0,98408005.27
 09/29  06:00:00,847703279.5,21263287.47,0,145026503.5,13746659.17,0,171142106.9
 09/29  07:00:00,973251897.8,34357150.81,0,144072062.1,16336275.89,0,198776016.1
 09/29  08:00:00,814456232.6,17220307.35,0,121299163.5,15121545.53,0,186351348.7
 09/29  09:00:00,706552349.8,29938112.67,0,95824450.07,12319346.4,0,130205456.6
 09/29  10:00:00,521015804.9,33570527.24,0,144696515.7,10966686.06,0,88715583.37
 09/29  11:00:00,496425003,46640927.48,0,117447001.7,12345395.42,0,111919239.2
 09/29  12:00:00,473504745.7,51367726.21,0,100266635.3,10884200.59,0,73452544.69
 09/29  13:00:00,520897570.5,37951816.53,0,146965123,9750756.075,0,85852252.96
 09/29  14:00:00,506199920.2,57843108.82,0,136657496.8,8329047.314,0,85277620.37
 09/29  15:00:00,518943353.9,41236889.84,0,149329167.8,8227730.793,0,59542787.99
 09/29  16:00:00,640569112.7,24996051.14,0,165160732.1,8196210.915,0,96840475.03
 09/29  17:00:00,737741852.1,22352115.01,0,145686354.3,11055534.56,0,480150302.3
 09/29  18:00:00,944772017.3,24188139.14,0,126748594.2,15120492.9,0,546943163.7
 09/29  19:00:00,980623066.6,8384348.337,0,84473964.26,16337930.19,0,544481668.1
 09/29  20:00:00,1184541269,12917606.81,0,198149403.7,13655646.07,0,513653028.5
 09/29  21:00:00,1037646899,1446780.315,0,133099972.6,14939897.3,0,579391519.7
 09/29  22:00:00,841289932.8,13810481.64,0,139103066.7,12346174.68,0,514677279.3
 09/29  23:00:00,566648794.8,8488191.029,0,87990302.17,7012011.485,0,480435884.7
 09/29  24:00:00,391278276.3,36108004.05,0,61227012.35,5521138.793,0,373260876.5
 09/30  01:00:00,373467683.9,70211013.35,0,43668616.17,4348582.963,0,58084815.44
 09/30  02:00:00,314960364.7,111671464.4,0,30034297.65,4130788.657,0,57862415.26
 09/30  03:00:00,321218921,131329532.4,0,22577717.98,4348556.881,0,33076435.9
 09/30  04:00:00,343468676.2,137492266.3,0,18831417.15,5521368.407,0,70379084.53
 09/30  05:00:00,386358169.4,142105371.1,0,15979170.83,7082707.657,0,85397622.2
 09/30  06:00:00,661949336.9,130006959.8,0,20279275.13,10847372.27,0,89339949.64
 09/30  07:00:00,819201654.7,77550184.54,0,105542546,13702011.05,0,183828046.4
 09/30  08:00:00,990043909.8,42293012.93,0,174892050.3,13772150.25,0,206909501
 09/30  09:00:00,746329051.6,42527149.77,0,100586592.3,13640803.03,0,154633117.9
 09/30  10:00:00,422364563.4,19328422.76,0,23888597.58,12345240.36,0,125595335.1
 09/30  11:00:00,466851370.3,693574.4891,0,81972180.74,13575714.26,0,111380886.8
 09/30  12:00:00,487046060.6,1100764.927,0,105206893.9,13717096.7,0,126000627.4
 09/30  13:00:00,535330594.6,3453865.593,0,155915555.3,12318987.04,0,86980165.18
 09/30  14:00:00,554877028.8,5019140.819,0,177424524.7,11087941.11,0,86384792.89
 09/30  15:00:00,540153508.6,9340489.592,0,163309383.3,10879785.62,0,81377404.52
 09/30  16:00:00,578740382,29157641.3,0,101015663,9665118.57,0,76572583.23
 09/30  17:00:00,644862184.9,12517605.9,0,63089871.56,11074919.12,0,479012536.1
 09/30  18:00:00,975966542.1,20078197.1,0,121794178.8,14938733.4,0,510845027.6
 09/30  19:00:00,1011691869,39403649.05,0,104305273,14940072.78,0,542082353.5
 09/30  20:00:00,1029236895,93062754.47,0,86276720.33,13767047.27,0,513623803.5
 09/30  21:00:00,985131406.2,134127505.5,0,64524323.28,15118692.25,0,542404937.6
 09/30  22:00:00,798971299.7,185165492.1,0,43953848.05,10816974.08,0,546566291
 09/30  23:00:00,545817531.4,237734614.2,0,26502013.01,8304421.939,0,486523007
 09/30  24:00:00,364348057.3,230672542.7,0,16893141.45,5752264.818,0,396128322.4
 10/01  01:00:00,390202472.4,243288841.2,0,11966543.86,5519310.406,0,37208371.86
 10/01  02:00:00,343307755.9,247673349.6,0,8963619.742,5521578.236,0,54258232.92
 10/01  03:00:00,340217096.4,251164254.2,0,6139392.151,5752113.043,0,58215479.77
 10/01  04:00:00,357069267.1,263799322.7,0,1995114.039,5519383.829,0,70399685.34
 10/01  05:00:00,409840128.6,285605177.6,0,2275447.24,8328717.484,0,86069897.48
 10/01  06:00:00,650469549.1,278143438.7,0,2740292.339,13670994.56,0,118167582.2
 10/01  07:00:00,754551276.9,216046166.9,0,9036891.832,13575630.34,0,154788446.8
 10/01  08:00:00,846673004.8,146071987.9,0,32108889.63,13714552.17,0,206756215.1
 10/01  09:00:00,619968690.7,104889694.1,0,1519426.48,15122325.74,0,186194158.1
 10/01  10:00:00,432798340.2,82634042.62,0,2905760.377,13624510.66,0,120565859
 10/01  11:00:00,436520661.6,78088257.57,0,5245611.823,13576239.5,0,117467388.5
 10/01  12:00:00,441381195.5,59516000.53,0,14750442.92,11076650.81,0,98558017.93
 10/01  13:00:00,435463333.8,41709932.53,0,51017150.04,11038342.84,0,86387262.54
 10/01  14:00:00,418382483.5,41216654.13,0,37664401.1,8198364.34,0,85310636.36
 10/01  15:00:00,413298702.7,57516079.43,0,23712752.03,8241499.963,0,59567868.91
 10/01  16:00:00,579335606.2,154402370,0,75086611.56,8328484.16,0,96853541.07
 10/01  17:00:00,659745701.6,134536314.7,0,52765850.97,11087720.93,0,479222179.8
 10/01  18:00:00,889239627.2,141041069.9,0,40284040.01,13640179.01,0,501264891.9
 10/01  19:00:00,957883414.1,184451295.2,0,36863579.84,13576086.45,0,522767709.2
 10/01  20:00:00,1014268360,193621920,0,35452043.12,11063143.77,0,511992199.1
 10/01  21:00:00,912025889.9,195541070.6,0,29491756.15,13766685.46,0,513423104.4
 10/01  22:00:00,733195896.4,246551183.5,0,16240448.19,10817007.27,0,550745956.6
 10/01  23:00:00,525722753.9,283386065.6,0,8713235.499,5730692.11,0,504396964.1
 10/01  24:00:00,382660757.4,288215419.3,0,2937204.556,6838163.38,0,374462330.1
 10/02  01:00:00,318840380.7,307813852.5,0,389923.9927,4348367.886,0,57933327.25
 10/02  02:00:00,296584831.8,332823424.6,0,0,4130825.461,0,33084751.7
 10/02  03:00:00,297149332.1,352024823.1,0,0,4348625.286,0,57883778.79
 10/02  04:00:00,327728600.1,376122246.6,0,828510.8151,5521449.979,0,70395253.94
 10/02  05:00:00,421368463.2,394735983.8,0,2480920.985,7082734.922,0,87520289.17
 10/02  06:00:00,743075342.3,353192182.6,0,2979344.846,13607286.14,0,154008890.9
 10/02  07:00:00,854090809.9,272983688.9,0,8178351.95,16404770.73,0,230286503.5
 10/02  08:00:00,735359483.7,248287143.5,0,16507698.94,14939673.71,0,168336943.2
 10/02  09:00:00,642330938.2,130062209.5,0,2169035.913,12345251.27,0,142093513.1
 10/02  10:00:00,409014043.1,107104055.4,0,3824752.079,10993595.27,0,94112652.73
 10/02  11:00:00,426696731.7,84722243.76,0,13797196.36,12318979.75,0,87252177.36
 10/02  12:00:00,431063789.9,71761640.81,0,21755134.89,11087888.7,0,98128448.29
 10/02  13:00:00,429827480.5,59638022.03,0,23019172.58,9492390.125,0,85920123.28
 10/02  14:00:00,425920351.2,60634872.14,0,22218418.16,8308281.147,0,59600034.18
 10/02  15:00:00,431437368.3,58936039.59,0,25880632.1,8328545.455,0,85229615.46
 10/02  16:00:00,611600999.1,173644682.2,0,86001728.54,8328218.46,0,71208374.27
 10/02  17:00:00,702032377.7,147119983,0,64439728.38,11017259.41,0,506606685.3
 10/02  18:00:00,912727837.6,176865636.1,0,40051001.51,14939602.84,0,547342955.6
 10/02  19:00:00,975415164.6,181674284.8,0,31241457.69,16405657.55,0,544391768.6
 10/02  20:00:00,1039510213,160062543.3,0,32604493.8,13611058.79,0,513857537.3
 10/02  21:00:00,965803805,171850944.3,0,30486538.32,15122160.5,0,579634177.1
 10/02  22:00:00,749487325,245367073.5,0,17506562.14,12319664.39,0,514996377
 10/02  23:00:00,517747056.5,287330500.7,0,8534232.085,6860202.121,0,480432934.3
 10/02  24:00:00,341042716.9,320945744.2,0,193591.5402,5728902.75,0,374750794.5
 10/03  01:00:00,318888156,344288331.2,0,0,4130773.028,0,58109637.55
 10/03  02:00:00,298356375.3,367393574.7,0,0,4348384.516,0,57884139.59
 10/03  03:00:00,299576391.6,376547175.9,0,372937.3728,4146527.431,0,33086984.93
 10/03  04:00:00,337007813.9,383557532.2,0,1710347.577,5734098.592,0,70413745.32
 10/03  05:00:00,426653902.1,389810652.7,0,2515451.833,6837899,0,87025553.99
 10/03  06:00:00,749676691.7,338033274.1,0,3075660.978,13771924.7,0,174811008.4
 10/03  07:00:00,868298512.2,259187667,0,12224655.69,16336696.75,0,208559589.8
 10/03  08:00:00,745267281.6,237301921.1,0,21474937.45,15107919.58,0,174775113
 10/03  09:00:00,644357399.7,102642279.5,0,3076668.445,12330748.55,0,142149695.3
 10/03  10:00:00,412865912.4,62196580.44,0,6457696.028,10834357.95,0,88690588.38
 10/03  11:00:00,407946643.5,38307035.7,0,18108237.8,12346563.61,0,113543097.9
 10/03  12:00:00,408318599.3,23683545.09,0,28483970.17,11013170.7,0,76964734.21
 10/03  13:00:00,415435747.2,16001865.75,0,38158137.86,9745152.279,0,80978521.8
 10/03  14:00:00,433742098.1,17031379.68,0,60282298.51,8198673.471,0,85342690.29
 10/03  15:00:00,449362820.8,8482259.907,0,76052928.1,8202092.862,0,59595332.01
 10/03  16:00:00,634822026.5,91100767.33,0,142395706.7,8328712.178,0,96881047.18
 10/03  17:00:00,700594236.4,42662133.23,0,95967338.09,11087478.49,0,480437311.6
 10/03  18:00:00,901613186.3,25069909.92,0,57937284.37,15020320.79,0,547209842.8
 10/03  19:00:00,958866399.1,22582971.12,0,51212242.45,16405299.63,0,544747204.9
 10/03  20:00:00,1035771336,19570390.22,0,56899471.36,13575858.45,0,541855531.5
 10/03  21:00:00,1112333335,22445243.02,0,179345636.9,14988043.48,0,550637915.7
 10/03  22:00:00,876975643.9,45356840.45,0,152777528.6,12319501.28,0,543405487.4
 10/03  23:00:00,541577262.3,101068007.6,0,50316849.53,7082974.179,0,479542555.8
 10/03  24:00:00,357551596.1,144923112.1,0,27969896.85,5520243.218,0,375087991.9
 10/04  01:00:00,350126868.3,158396660.2,0,27905216.37,4348882.234,0,33099432.65
 10/04  02:00:00,316066204.6,162951148.1,0,15531264.07,4130889.356,0,57893557.81
 10/04  03:00:00,312270174.6,158262574.7,0,12099086.51,4348679.693,0,33087634.59
 10/04  04:00:00,336488386.6,156388134.2,0,10156214.42,5520494.976,0,95508823.91
 10/04  05:00:00,422060387.9,155843509.9,0,9565228.435,7012746.079,0,87567889.97
 10/04  06:00:00,735363142.8,84401094.43,0,19161405.51,13575530.84,0,155336821.8
 10/04  07:00:00,847761424.2,66137131.42,0,29723525.72,16405095.24,0,202510653
 10/04  08:00:00,707290638,71528367.12,0,21485822.99,14999059.1,0,194952691.3
 10/04  09:00:00,602931843.2,35213463.34,0,614013.1677,12319340.34,0,119703044.1
 10/04  10:00:00,398391644.6,25840466.11,0,26050318.82,11087005.14,0,115833698.9
 10/04  11:00:00,529286240.4,25631324.09,0,149988894.8,12319600.12,0,87112890.25
 10/04  12:00:00,617564124.2,36298819.22,0,236472757.4,11004252.19,0,98148150.92
 10/04  13:00:00,679961643.4,37232724.7,0,269452216.1,9549867.586,0,85863381.47
 10/04  14:00:00,690162675.7,37866039.34,0,282228441.9,8328667.805,0,59627142.66
 10/04  15:00:00,699119417.6,22995111.05,0,290864965.1,8328772.525,0,85256873.39
 10/04  16:00:00,798029086.4,2793121.849,0,285897106.9,8328712.469,0,71281721.95
 10/04  17:00:00,887806394.3,13255091.95,0,262645870.4,10881239.86,0,506727827.8
 10/04  18:00:00,1102988665,19222179.07,0,258704307.1,15003088.84,0,548350450.7
 10/04  19:00:00,1135601798,10029132.87,0,241610195.5,16346543.81,0,544397376.8
 10/04  20:00:00,1178459145,7481252.292,0,217300666.8,13763561.02,0,513830781.3
 10/04  21:00:00,1077353651,3529901.901,0,187666788.1,15121932.22,0,579824871.3
 10/04  22:00:00,927823844,12440091.17,0,222433312.8,12318321.43,0,514795873.5
 10/04  23:00:00,695773440.6,9033635.098,0,217562422.4,6838327.401,0,480471867.2
 10/04  24:00:00,458525926.6,11066779.91,0,142223119.1,5571946.04,0,375901484.6
 10/05  01:00:00,362403534.8,18885063.91,0,69109881.57,4301737.715,0,58125111.49
 10/05  02:00:00,314466886.6,32060191.85,0,43802256.29,4348696.782,0,47534663.28
 10/05  03:00:00,304035256.5,43472328.26,0,34769024.83,4130593.746,0,43452973.57
 10/05  04:00:00,326778382.6,50694420.5,0,31621279.89,5595941.762,0,70427035.01
 10/05  05:00:00,416860665.1,50223929,0,36179637.98,7005474.317,0,87067558.06
 10/05  06:00:00,760311430.4,29891233.53,0,54760216.67,13712529.12,0,177611821.9
 10/05  07:00:00,904108981.7,32019395.98,0,86091266.78,16405356.25,0,206111527.5
 10/05  08:00:00,759905993.1,55091724.58,0,76968018.6,14939810.12,0,183410152.5
 10/05  09:00:00,741941957.4,36781839.57,0,132408974.5,12345683.41,0,133907930.2
 10/05  10:00:00,583320573.2,41942488.1,0,207739462.5,10903495.19,0,102553219.8
 10/05  11:00:00,638411727.7,44876145.49,0,251335347.9,12319436.49,0,100157461
 10/05  12:00:00,688344428.1,42187641.16,0,275916527.8,11086987.54,0,98103018.54
 10/05  13:00:00,699733572.2,40107893.63,0,287913083.3,9598222.777,0,60011676.77
 10/05  14:00:00,700897071.4,42619703.11,0,291849503.7,8208867.713,0,85382156.23
 10/05  15:00:00,670545342.5,46505713.25,0,265851466.8,8328537.377,0,59615428.24
 10/05  16:00:00,777765005.1,25552882.14,0,267909749.4,8328648.224,0,96938190.3
 10/05  17:00:00,883746474,25365913.99,0,259153471.2,11088524.76,0,480513651.2
 10/05  18:00:00,1098742102,24418415.12,0,264068960.2,14942525.43,0,563742229.8
 10/05  19:00:00,1130312485,9528490.874,0,235896243.9,16404844.55,0,528682530.2
 10/05  20:00:00,1170243098,6809631.776,0,209167122.1,13575729.71,0,541979117
 10/05  21:00:00,1086358139,2330466.066,0,197230972.4,15066219.64,0,550113078.6
 10/05  22:00:00,970848333.4,9709776.942,0,265252197,12319109.29,0,543561123.7
 10/05  23:00:00,702830636.5,9513703.384,0,223328439.8,7053410.02,0,480477322.4
 10/05  24:00:00,494110605.7,16271605.95,0,178466797.5,5546583.062,0,376152439.3
 10/06  01:00:00,421348957.9,18924994.78,0,128835139.8,4207445.365,0,57949169.98
 10/06  02:00:00,361709353,23321993.96,0,91080451.01,4272144.981,0,33094355.2
 10/06  03:00:00,351253995.9,35634323.36,0,81782010.83,4348710.528,0,57900452.56
 10/06  04:00:00,367203984.3,58388714.01,0,67360199.1,5519440.466,0,70465371.7
 10/06  05:00:00,447141662.4,54633983.53,0,61378265.3,6868355.723,0,87601672.11
 10/06  06:00:00,795878007.5,34826926.94,0,84189523.18,13728510.21,0,154319891.4
 10/06  07:00:00,934927994,46238348.83,0,108313699.9,16336163.82,0,230938012.2
 10/06  08:00:00,741193793.4,78835334.44,0,59649030.26,15122057.57,0,168600997.3
 10/06  09:00:00,693826526,79883470.31,0,88111877.61,12319607.87,0,148203140.7
 10/06  10:00:00,476252422,125227762.5,0,105703458,10987341.58,0,88670260.67
 10/06  11:00:00,490179146.1,154502648.5,0,114893401.3,12345186.41,0,87345985.81
 10/06  12:00:00,487752078,156563413.2,0,117589619.6,10864063.31,0,98208011.7
 10/06  13:00:00,421980407.9,137006505.9,0,52768261.81,9750932.801,0,85986144.13
 10/06  14:00:00,372036467.4,113077144.2,0,5596789.344,8328969.751,0,85365541.07
 10/06  15:00:00,463709016.2,72023462.05,0,72143741.07,8253065.602,0,59618841.51
 10/06  16:00:00,597159864.5,77966239.36,0,103210794.9,8196820.544,0,96934827.73
 10/06  17:00:00,643773999.3,62092097.33,0,43454976.84,11025413.52,0,480562434.9
 10/06  18:00:00,961340910,100055166.4,0,98390442.5,15122037.95,0,547424829.7
 10/06  19:00:00,975762496.3,138973414.7,0,50502803.13,16336679.46,0,544939069.7
 10/06  20:00:00,1037972891,146681959.2,0,47688317.59,13679136.8,0,542021351.1
 10/06  21:00:00,965727614.6,153989193.7,0,45760295.9,14939645.07,0,550729148.5
 10/06  22:00:00,757512426.1,206653370,0,25878845.49,12346542.89,0,543595614.5
 10/06  23:00:00,518183460.1,250265093,0,11254557.29,6995067.8,0,479588149.7
 10/06  24:00:00,349754391.6,266294017,0,5411831.915,5521248.7,0,376602012.3
 10/07  01:00:00,338391477.6,281111439,0,0,4348484.244,0,40717972.02
 10/07  02:00:00,295593399.9,301884840.5,0,0,4130846.69,0,50289167.78
 10/07  03:00:00,296182971.1,318218413.2,0,0,4348646.905,0,57911506.13
 10/07  04:00:00,328102571.2,334131163.3,0,1198380.85,5521476.269,0,70474198.15
 10/07  05:00:00,378442169.6,328868671.2,0,2288048.739,7082745.165,0,59847028.57
 10/07  06:00:00,647837666,296711423.1,0,2882176.847,10856586.13,0,116054929.8
 10/07  07:00:00,717759995.5,235772490.6,0,6402846.524,13691306.37,0,154829336
 10/07  08:00:00,839038716.5,161117931,0,26415448.44,13772087.77,0,237148181.6
 10/07  09:00:00,646749717.4,106561567,0,1529159.748,13651539.2,0,157171784.9
 10/07  10:00:00,426151511.1,92484137.61,0,1920245.385,12345114.36,0,120017397.3
 10/07  11:00:00,413340330.1,82872504.3,0,1802517.915,13575700.78,0,117419590.2
 10/07  12:00:00,414866157.8,63091686.02,0,4857827.047,13706548.61,0,126202080
 10/07  13:00:00,399973110,41163194.25,0,13537572.22,12319038.75,0,87125211.83
 10/07  14:00:00,392476205.9,28557355.86,0,14461337.61,11087752.51,0,86519433.27
 10/07  15:00:00,390977940.6,27859771.85,0,13497523.68,10893041.96,0,86498268.19
 10/07  16:00:00,563428054.7,114032396,0,68083825.38,9652676.442,0,71672745.78
 10/07  17:00:00,662371699.7,114077336.8,0,44546151.21,11086203.95,0,505622733.1
 10/07  18:00:00,931509731.5,126579170.3,0,35885552.43,14939630.24,0,511539775.3
 10/07  19:00:00,958874226.1,175402023.8,0,34944070.01,14939974.54,0,514690340.5
 10/07  20:00:00,986862912.3,190445228.3,0,36408465.25,13752074.68,0,541938706
 10/07  21:00:00,954019089.4,182321062.2,0,35776815.16,15122009.11,0,514760827.5
 10/07  22:00:00,773059799.4,207550500,0,23014163.68,10830566.79,0,546981131.7
 10/07  23:00:00,529136215,280142039.5,0,9993992.035,8290561.201,0,510146786.7
 10/07  24:00:00,351539126.9,279386485,0,4216710.404,5752078.544,0,377613566.3
 10/08  01:00:00,376200794.3,291507154.2,0,932718.5197,5519434.324,0,58386920.28
 10/08  02:00:00,329392278.2,316418609.7,0,0,5521692.965,0,58264738.76
 10/08  03:00:00,329542552.9,323650839.9,0,0,5751897.798,0,58260380.86
 10/08  04:00:00,357723051.5,324230623.4,0,817131.3282,5519507.218,0,70492155.31
 10/08  05:00:00,412045070.4,334539194.8,0,2285404.46,8328707.16,0,86237650.22
 10/08  06:00:00,651632172.4,305065576.7,0,2791216.137,13679504.71,0,118439995.8
 10/08  07:00:00,756856813.6,224947968.7,0,8809977.844,13575652.31,0,155904076.2
 10/08  08:00:00,836977941,154714311,0,23711906.26,13706086.48,0,207949991.4
 10/08  09:00:00,622740671.5,68936118.68,0,2275878.215,15121947.57,0,186899779.5
 10/08  10:00:00,480281674.1,38601295.36,0,51894564.63,13633916.8,0,120978333
 10/08  11:00:00,476802719.5,12908807.4,0,66119500.66,13576167.7,0,117750658.7
 10/08  12:00:00,479386368.6,3591053.911,0,85390123.3,11068757.05,0,98709896.36
 10/08  13:00:00,474019946.2,18785176.04,0,111939175.5,11046578.02,0,86517613.35
 10/08  14:00:00,467705120.7,35385378.07,0,112411172.6,8198442.459,0,85533644.21
 10/08  15:00:00,491170032.5,57722566.57,0,136478486.7,8234289.129,0,59645867.67
 10/08  16:00:00,582963230.5,85967104.59,0,123500834.7,8327982.712,0,96967371.31
 10/08  17:00:00,652567012.7,43794045.8,0,86691589.34,11087624.03,0,479538462.3
 10/08  18:00:00,903184457.3,40940057.93,0,78360068.63,13646416,0,510399314.1
 10/08  19:00:00,943305202.4,24230331.05,0,67234544.21,13575292.56,0,513639334
 10/08  20:00:00,1095587104,28501916.81,0,149873241.9,11058346.09,0,531054255.6
 10/08  21:00:00,938327136.6,27634044.38,0,82538662.82,13771767.54,0,522782617
 10/08  22:00:00,798881956.1,74829382.22,0,92720077.85,10816920.48,0,546921619.8
 10/08  23:00:00,518924781.1,118933811.7,0,33316172.79,5727441.596,0,482237542.1
 10/08  24:00:00,392159538.1,168819152.8,0,21377941.12,6838192.679,0,404082937.8
 10/09  01:00:00,393763463.5,183739632.6,0,15435152.49,5704889.309,0,58295440.8
 10/09  02:00:00,346218671.8,211188222.4,0,11877749.91,5566963.547,0,40827369.86
 10/09  03:00:00,343547670.1,189468813.4,0,10016465.05,5521299.321,0,50718943.39
 10/09  04:00:00,368132243.8,154443611.6,0,10075391.74,5720562.827,0,70348630.73
 10/09  05:00:00,413818859.7,151993665.2,0,8913528.029,8198240.169,0,85965058.11
 10/09  06:00:00,665545998.5,146716781.8,0,10588449.52,13646024.28,0,117803940.8
 10/09  07:00:00,766330710.4,100910483.1,0,17238157.89,13772011.87,0,184962385.3
 10/09  08:00:00,816916298,82923883.75,0,30872813.6,13695726.82,0,208439957.7
 10/09  09:00:00,581999067,50148232.1,0,0,14939467.54,0,156882220.8
 10/09  10:00:00,389140665.7,38104611.34,0,0,13660776.92,0,148876267.5
 10/09  11:00:00,389722827.3,38933512.93,0,0,13772035.61,0,117440416.8
 10/09  12:00:00,382397828.8,40419097.81,0,0,10945606.25,0,98618590.59
 10/09  13:00:00,358015301.2,56661062.39,0,1501066.158,10928760.7,0,86529072.58
 10/09  14:00:00,357030743.2,77612365.92,0,2251502.014,8328626.738,0,76910985.9
 10/09  15:00:00,411635360.3,98607352.87,0,33444566.47,8328835.381,0,68114461.16
 10/09  16:00:00,594391033.1,142054833.8,0,110286385.1,8328862.288,0,96959797.53
 10/09  17:00:00,663751457,86003577.57,0,71549786.35,10891668.11,0,479567402.3
 10/09  18:00:00,889392318.7,133816434.4,0,38442191.13,13650893.52,0,510768889.5
 10/09  19:00:00,944169148.6,147570512.9,0,37549565.73,13771981.78,0,513846533.8
 10/09  20:00:00,1010433919,185885467.8,0,35987246.61,10957847.44,0,512322450.9
 10/09  21:00:00,916341615.2,189988314.5,0,33040647.79,13576363.21,0,541546117.7
 10/09  22:00:00,739754197.1,213644377.3,0,22214969.85,11083744.59,0,547342302.9
 10/09  23:00:00,524356690.9,256847356.4,0,9087708.299,5521689.378,0,481804747.7
 10/09  24:00:00,384644702,268119766.6,0,4557667.955,7082742.644,0,404229321.5
 10/10  01:00:00,316713295.5,275910290.7,0,388391.8148,4131150.696,0,33106967.76
 10/10  02:00:00,294944415.2,294705887.7,0,0,4348504.074,0,57924406.76
 10/10  03:00:00,301121865.1,295140194.4,0,1496181.555,4130827.62,0,33106277.71
 10/10  04:00:00,336677839.2,290613689.1,0,2614779.44,5751301.141,0,79591344
 10/10  05:00:00,423405363.7,301780935.7,0,2685670.424,6838211.662,0,104109562.2
 10/10  06:00:00,757578386.6,249969842.4,0,5428573.953,13771979.31,0,155907819.5
 10/10  07:00:00,876703034.4,191046317,0,18137072.11,16336853.03,0,213592492.2
 10/10  08:00:00,748199946.8,156440241.5,0,24694931.76,15072516.94,0,186049086
 10/10  09:00:00,630746616.4,49122954.06,0,3984571.012,12345705.48,0,126897837
 10/10  10:00:00,394499751.9,19067191.71,0,17002118.35,10817293.56,0,109451670.6
 10/10  11:00:00,471324738,15566234.93,0,87198032.39,12345676.86,0,87418271.04
 10/10  12:00:00,578990545.1,24499913.22,0,199442733.5,11044813.41,0,98281247.36
 10/10  13:00:00,611297984.9,29178448.17,0,232551005.4,9708864.919,0,86061427.32
 10/10  14:00:00,619987214.8,35543872.56,0,243922343.6,8198472.049,0,85375005.32
 10/10  15:00:00,626449214.8,24404843.01,0,251055816.5,8236161.373,0,59663307.06
 10/10  16:00:00,694942753.6,15479137.51,0,218760400.2,8328638.818,0,97024919.54
 10/10  17:00:00,768229438.8,8844603.56,0,176273579.2,11087873.73,0,480658575.5
