Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/11  14:00:00,4743947688,1307866829,0,66128341.93,0,236761559.8
 01/11  15:00:00,4750877595,1137498492,0,68040391.83,0,162160774.5
 01/11  16:00:00,4759768057,1478975059,0,72326364.1,0,142132622.2
 01/11  17:00:00,5129007379,2190025791,0,73594596.16,0,182194639.7
 01/11  18:00:00,4363677396,2474251156,0,69408364.09,0,130589748.5
 01/11  19:00:00,3971595025,2491904326,0,66553715.38,0,99052086.28
 01/11  20:00:00,3883900848,2515039731,0,65320495.97,0,68828946.24
 01/11  21:00:00,3752506064,2529288968,0,64692857.06,0,67022468.75
 01/11  22:00:00,3657800263,2791477795,0,64104792.37,0,49254574.07
 01/11  23:00:00,3324298237,0,6445497.571,60143389.89,0,22465622.04
 01/11  24:00:00,3162772428,0,0,57312717.57,0,22448483.06
 01/12  01:00:00,2927972056,0,0,56786760.53,0,9975600
 01/12  02:00:00,2937606542,0,0,66320636.45,0,9975600
 01/12  03:00:00,2935309690,0,0,67367565.52,0,9975600
 01/12  04:00:00,2940396601,0,0,68953542.92,0,9975600
 01/12  05:00:00,2988352060,26787101.21,0,68916005.01,0,9975600
 01/12  06:00:00,3225376472,798385235.6,1096719.199,70553291.56,0,9975600
 01/12  07:00:00,3657102915,1396164918,0,64036303.57,0,9975600
 01/12  08:00:00,3800323356,3166897905,0,62189485.53,0,53320606.3
 01/12  09:00:00,5014281947,2596681838,0,63478380.36,0,136930196.1
 01/12  10:00:00,4884177765,2386033560,0,64580854.13,0,167182138.7
 01/12  11:00:00,4700718925,2322500929,0,65257418.04,0,171041403.8
 01/12  12:00:00,4771219875,2233022739,0,70020301.21,0,195060493.7
 01/12  13:00:00,4578564338,2245036193,0,66116984.37,0,243798743.9
 01/12  14:00:00,4772595981,2077757797,0,70575561.26,0,237179642.7
 01/12  15:00:00,4703611852,2206690968,0,66425096.16,0,166939180.3
 01/12  16:00:00,4750727513,2349857630,0,66593566.92,0,143766180.3
 01/12  17:00:00,5147437325,2493587571,0,66562890.28,0,188461844.6
 01/12  18:00:00,4365377463,3339990681,0,66133490.97,0,119291808.3
 01/12  19:00:00,3978804382,4187131379,0,65270070.82,0,101949249.9
 01/12  20:00:00,3891132672,4571808770,0,64718036.68,0,66497566.34
 01/12  21:00:00,3758058270,4572299057,0,64233824.16,0,81374217.92
 01/12  22:00:00,3669928670,4532032787,0,63824495.44,0,36315790.09
 01/12  23:00:00,3327844566,0,0,71512960.87,0,22528781.17
 01/12  24:00:00,3173765903,0,0,72398540.17,0,22447697
 01/13  01:00:00,2937652480,7815374.034,0,68787013.51,0,9975600
 01/13  02:00:00,2936518529,8433457.667,0,67665356.67,0,9975600
 01/13  03:00:00,2937964520,42954623.88,0,67029816.25,0,9975600
 01/13  04:00:00,2938419050,45216194.75,0,67526233.13,0,9975600
 01/13  05:00:00,3049072108,982833050.2,1461281.682,65189806.07,0,9975600
 01/13  06:00:00,3224024722,1738993739,1196999.979,65997427.11,0,9975600
 01/13  07:00:00,3625512534,1891318918,0,59019027.25,0,9975600
 01/13  08:00:00,3813308789,6039987044,0,60250165.18,0,53364384.74
 01/13  09:00:00,5019273790,4669693796,0,61905948.67,0,144546747.6
 01/13  10:00:00,4884622146,4193760779,0,63380956.22,0,160783348
 01/13  11:00:00,4725351890,3676999650,0,64390354.04,0,169536524.4
 01/13  12:00:00,4748038794,3069997552,0,65194758.43,0,206083866.5
 01/13  13:00:00,4638003383,3100413650,0,66870995.24,0,241874623
 01/13  14:00:00,4721419649,3842083106,0,66299570.59,0,239068628.8
 01/13  15:00:00,4758474735,3874506424,0,69163144.68,0,158474068.5
 01/13  16:00:00,4818388289,4217242893,0,67503018.99,0,155709046.9
 01/13  17:00:00,5161881548,4430190236,0,66928354.83,0,182559218.6
 01/13  18:00:00,4371069813,4785836264,0,66118063.77,0,129840426.5
 01/13  19:00:00,3983553501,4672089685,0,65120437.26,0,86364984.06
 01/13  20:00:00,3928804976,4451849022,0,66570328.49,0,80832636.73
 01/13  21:00:00,3758733444,4401075904,0,63974069.21,0,66999721.95
 01/13  22:00:00,3669618426,4379404692,0,63631964.56,0,49250580.35
 01/13  23:00:00,3326027261,0,0,69699738.51,0,22450238.16
 01/13  24:00:00,3174101148,0,0,68797639.88,0,22459608.83
 01/14  01:00:00,2845135729,0,0,68289770.82,0,9975600
 01/14  02:00:00,2844904482,0,0,69046594.86,0,9975600
 01/14  03:00:00,2842249688,0,0,66367573.73,0,9975600
 01/14  04:00:00,2845761482,1266790.755,0,66465247.81,0,9975600
 01/14  05:00:00,2944347015,104339725.2,1644836.977,66788597.2,0,9975600
 01/14  06:00:00,3057926423,807942320.4,1316116.032,67811112.94,0,9975600
 01/14  07:00:00,3637565089,1281856497,0,61677460.3,0,9975600
 01/14  08:00:00,3553403461,4458701744,0,61082228.32,0,23107997.31
 01/14  09:00:00,3840273834,4174007459,0,61738484.76,0,65357982.12
 01/14  10:00:00,3704271307,4097874709,0,62273583.16,0,84832455.79
 01/14  11:00:00,3527634234,4086965875,0,62634372.91,0,83850573.56
 01/14  12:00:00,3527522239,4090666136,0,62915590.72,0,102762105
 01/14  13:00:00,3177140544,4159375813,0,62968139.88,0,85032731.27
 01/14  14:00:00,3183219661,3824241217,0,63441650.37,0,83767035.38
 01/14  15:00:00,3238518367,3648409695,0,67696791.88,0,69496246.84
 01/14  16:00:00,3185407957,4095382882,0,66613029.2,0,61741311.21
 01/14  17:00:00,3482378731,4282340447,0,67052953.8,0,65019147.48
 01/14  18:00:00,3534266502,4395269052,0,72449596.06,0,35612702.6
 01/14  19:00:00,3407118782,0,0,69433676.9,0,35393987.04
 01/14  20:00:00,3247508342,0,0,69000355.58,0,22696674.45
 01/14  21:00:00,3250904909,3526074.57,2191528.314,65676162.96,0,35407189.02
 01/14  22:00:00,3160406153,3617356.458,0,65520407.54,0,35853351.19
 01/14  23:00:00,3073302887,12824870.06,0,64485915.7,0,35272578.04
 01/14  24:00:00,2983709528,17256491.84,0,64000896.24,0,22450569.74
 01/15  01:00:00,2840305314,16264230.22,0,62769486.08,0,9975600
 01/15  02:00:00,2842743367,37711742.34,0,62259598.33,0,9975600
 01/15  03:00:00,2869219613,68608503.1,0,60916398.7,0,9975600
 01/15  04:00:00,2841764446,30881945.14,0,60253039.45,0,9975600
 01/15  05:00:00,2905298282,76633659.96,0,60115060.43,0,9975600
 01/15  06:00:00,3002386220,90394787.11,0,60807990.25,0,9975600
 01/15  07:00:00,3366663776,109804096.8,0,60094377.79,0,9975600
