FullServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),hospital,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),LargeHotel,Cooling:Electricity [J](Hourly),Gas:Facility [J](Hourly),LargeOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MediumOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MitriseAppartment,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),OutPatient,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),PrimarySchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),QuickServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SecondSchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallHotel,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Stand-aloneRetail,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),StripMall,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SuperMarket,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),WareHouse,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly)
154286449,81171.61502,154205277.4,3419437459,2150035772,1269401687,2340218462,715234316.3,1624984146,3070971483,0,3070971483,0,0,0,127101107.8,0,127101107.8,448120896.5,84084066.88,364036829.6,1120141333,0,1120141333,57654472.75,0,57654472.75,4135799272,0,4135799272,75709709.4,21954203.39,53755506.01,27588479.34,0,27588479.34,530651226.7,0,530651226.7,573067343.1,0,573067343.1,966683537.9,0,966683537.9,152537637.6,0,152537637.6
112410324.9,72292.1535,112338032.7,3434735109,2298359518,1136375591,3178651849,1007040440,2171611408,1660408715,0,1660408715,0,0,0,113922527,0,113922527,428699711.6,105004876.6,323694835,419668792.6,9645.363269,419659147.2,36433798.09,0,36433798.09,2588482273,6126.134821,2588476147,77987401.15,35250039.03,42737362.12,21841389.78,0,21841389.78,271145092.3,0,271145092.3,314739330.2,0,314739330.2,785217739,0,785217739,98011557.07,0,98011557.07
82041064.69,4925.379874,82036139.31,3573281644,2522958971,1050322673,2594627818,854751163.9,1739876654,540347903.9,0,540347903.9,0,0,0,97251702.9,0,97251702.9,430980814,127543627.2,303437186.8,215766060.5,21009.44451,215745051,26450786.2,0,26450786.2,1599021226,9511.11284,1599011715,48867039.46,30709151.15,18157888.31,409129.4851,34199.66533,374929.8198,127572526.3,0,127572526.3,159646261.5,0,159646261.5,582276061,0,582276061,42188957.19,0,42188957.19
53979127.67,0,53979127.67,3648604002,2716523133,932080868.7,2390786500,950355987.7,1440430512,281705032.6,17029834.47,264675198.2,1183690.919,1183690.919,0,69877431.58,0,69877431.58,440724379.1,148886913.6,291837465.5,113906269.2,952176.5448,112954092.7,16933344.52,0,16933344.52,1035689333,21824146.52,1013865186,46663404.66,40196084.99,6467319.663,52630.5404,45023.73539,7606.805003,13884062.05,0,13884062.05,25085748.73,0,25085748.73,385500292,0,385500292,23609054.16,0,23609054.16
42662337.97,10186.97043,42652151,3605457492,2739753328,865704164.6,2326554305,1085631547,1240922759,393872315.5,219572764.1,174299551.4,12356947.89,12356947.89,0,52050049.49,5960.466911,52044089.03,443347303.1,160689423.6,282657879.5,82504896.84,10275260.69,72229636.16,8674694.58,0,8674694.58,859325124.8,163881872.2,695443252.6,40771038.61,34790204.5,5980834.116,129473.6487,129473.6487,0,3031828.736,0,3031828.736,391207.7054,0,391207.7054,309129722.8,28210.08101,309101512.7,16804140.08,0,16804140.08
1684909.749,11668.63155,1673241.117,3599296596,2768335365,830961231,2170367370,1164820014,1005547357,958678822.4,841762663.1,116916159.4,28864697.73,28864697.73,0,35020325.89,209524.5035,34810801.39,447684346.8,173135550.7,274548796.1,28557012.63,26987702.92,1569309.718,0,0,0,809896123.6,480085375.9,329810747.7,38465047.28,36584441.55,1880605.733,179604.1221,179604.1221,0,0,0,0,0,0,0,209893704.1,94555.51895,209799148.5,10111911.42,0,10111911.42
130480.3321,72664.45963,57815.87248,3602101171,2797032435,805068735.7,2204536746,1217692614,986844131.8,1287773007,1163790894,123982113.3,39569431.45,39569431.45,0,22878370.32,340683.4925,22537686.83,441922485.5,172805465.7,269117019.9,39909133.27,39909133.27,0,19730.0742,19730.0742,0,728953164.7,577639162.5,151314002.1,40219279.7,38691692.58,1527587.116,327186.8086,327186.8086,0,95097.04477,95097.04477,0,39314.54267,39314.54267,0,143823603.4,115339.1336,143708264.2,6844132.286,0,6844132.286
207615.0082,7930.904944,199684.1032,3584427519,2802853333,781574186.3,2018471691,1065790499,952681192.6,1038596707,990899076.3,47697630.93,40753106.35,40753106.35,0,17848554.77,608916.3609,17239638.41,432283244,167357974.7,264925269.4,55871916.11,43630676.82,12241239.29,0,0,0,574979378.6,460634394.1,114344984.5,40157680.57,40064564.43,93116.14309,1718702.257,1718702.257,0,333002.9449,333002.9449,0,437403.7521,437403.7521,0,111578157.8,89878.20275,111488279.6,1962310.36,0,1962310.36
247512.3761,15634.6632,231877.7129,3544748441,2798656635,746091806.4,2088676321,1173988558,914687762.8,1077471047,1068068321,9402726.031,37421649.64,37421649.64,0,16173059.1,680259.1492,15492799.95,424453130.9,162328795.5,262124335.4,61122926.83,42204876.27,18918050.56,81653.71688,0,81653.71688,672786663.5,522258472.8,150528190.7,39888427.8,39888427.8,0,2547648.015,2547648.015,0,462950.54,462950.54,0,704218.2582,704218.2582,0,105238001.3,35594.07374,105202407.2,457773.6603,0,457773.6603
782053.7224,0,782053.7224,3473227418,2791971368,681256049.7,2139713866,1194227797,945486068.8,1007112114,1003272499,3839615.282,34877248.18,34877248.18,0,11547352.62,729885.9026,10817466.71,416838795.1,154656020.5,262182774.6,75540104.75,42736923.44,32803181.32,90412.8917,0,90412.8917,715790098.1,562112690.7,153677407.3,40844953.77,40844953.77,0,3496197.201,3496197.201,0,398839.8747,398839.8747,0,829706.2798,829706.2798,0,90067535.21,0,90067535.21,0,0,0
42688.75718,42688.75718,0,3421503235,2778705804,642797430.8,2028457911,1160531361,867926549.8,893028034.8,889233150.4,3794884.469,30740831.79,30740831.79,0,7682946.79,753087.729,6929859.061,414319867.4,151650570,262669297.3,68829856.11,31117573.52,37712282.59,0,0,0,566761325.6,500711892.8,66049432.81,38783717.5,38783717.5,0,4296387.45,4296387.45,0,255513.0627,255513.0627,0,791299.267,791299.267,0,94597742.89,0,94597742.89,0,0,0
40405.13265,15853.06222,24552.07043,3391923239,2758863508,633059731.1,2111247741,1138353804,972893936.6,701066507,686415795.4,14650711.57,24844755.22,24844755.22,0,4951695.685,0,4951695.685,414255316.4,145909201.9,268346114.5,65768105.52,19834649.7,45933455.82,12284.83137,12284.83137,0,535244301.2,372587871.6,162656429.7,38297306.86,37159795.48,1137511.382,1804712.938,1804712.938,0,1719.162729,0,1719.162729,280844.0903,280844.0903,0,120079788.9,0,120079788.9,0,0,0
143049.0157,143049.0157,0,3512230104,2737131937,775098166.9,2666634715,1073567059,1593067656,411578723.7,315305251.5,96273472.22,11588391.94,11588391.94,0,8422118.588,0,8422118.588,276214284,113053087.7,163161196.3,71627764.35,9191329.284,62436435.07,0,0,0,462322749.5,185855884.5,276466865,49948476.36,41670208.3,8278268.056,827005.3182,827005.3182,0,289167.0752,0,289167.0752,68104.70985,0,68104.70985,204572998.9,0,204572998.9,0,0,0
9493578.25,5477.799014,9488100.451,3496163143,2649643396,846519746.7,2134299732,857412144.8,1276887587,163112343.2,5666098.138,157446245,289127.3968,289127.3968,0,20540573.11,0,20540573.11,276865376.7,105055596.5,171809780.1,101300997.3,220952.8261,101080044.5,1875885.654,0,1875885.654,564860062.8,7892333.92,556967728.9,64082037.66,45627813.9,18454223.76,320796.6019,320796.6019,0,9950471.407,0,9950471.407,21546143.87,0,21546143.87,299748297.4,0,299748297.4,0,0,0
40038643.93,0,40038643.93,2972416040,1964621882,1007794158,2315526563,966757114.7,1348769449,406523191.3,0,406523191.3,0,0,0,39769771.92,0,39769771.92,305503663.2,100979445.9,204524217.4,183810695,0,183810695,15875494.38,0,15875494.38,1064536440,0,1064536440,82328531.19,49261660.86,33066870.33,0,0,0,39866870.64,0,39866870.64,57310007.74,0,57310007.74,394893070.3,0,394893070.3,0,0,0
87112305.96,0,87112305.96,2887631541,1848711182,1038920359,2966892742,1087591172,1879301570,698781352.1,0,698781352.1,0,0,0,61064906.21,0,61064906.21,265232318.6,85895073.75,179337244.8,0,0,0,27041475.6,0,27041475.6,0,0,0,89779247.3,47904358.64,41874888.66,0,0,0,0,0,0,0,0,0,359957055.9,0,359957055.9,60538286.55,0,60538286.55
113831251.1,0,113831251.1,2946661049,1827660803,1119000246,2453220303,869941274.7,1583279029,0,0,0,0,0,0,84199653.22,0,84199653.22,217736654.7,66882174.8,150854479.9,0,0,0,38497103.14,0,38497103.14,0,0,0,83881187.7,33899869.41,49981318.29,0,0,0,0,0,0,0,0,0,0,0,0,87678504.47,0,87678504.47
142412987.2,0,142412987.2,2871014577,1745132417,1125882160,1783453222,600667478,1182785744,0,0,0,0,0,0,112817594.8,0,112817594.8,271936303.5,77298918.86,194637384.6,0,0,0,53460313.82,0,53460313.82,0,0,0,80014928.59,19966325.96,60048602.64,0,0,0,0,0,0,0,0,0,0,0,0,113188130.8,0,113188130.8
191947475.6,0,191947475.6,2788884819,1662766129,1126118690,1307193160,470754828.3,836438331.9,0,0,0,0,0,0,139980870,0,139980870,217509233.7,59061354.14,158447879.6,0,0,0,90998909.21,0,90998909.21,0,0,0,80021850.13,13229828.89,66792021.24,0,0,0,0,0,0,0,0,0,0,0,0,146026566.2,0,146026566.2
0,0,0,2755933272,1629769385,1126163887,1069173977,399136922.5,670037054.6,0,0,0,0,0,0,153847664,0,153847664,272027435.6,72603881.65,199423553.9,0,0,0,0,0,0,0,0,0,78996294.66,9357051.582,69639243.08,0,0,0,0,0,0,0,0,0,0,0,0,152632150.2,0,152632150.2
0,0,0,2722253130,1591464729,1130788402,953869451.6,356296093.3,597573358.3,0,0,0,0,0,0,167701485.7,0,167701485.7,218171753.5,55394928.63,162776824.9,0,0,0,0,0,0,0,0,0,78993360.7,6130951.211,72862409.49,0,0,0,0,0,0,0,0,0,0,0,0,173274217.1,0,173274217.1
0,0,0,2723800642,1592242940,1131557702,908715209.7,334417416.5,574297793.2,0,0,0,0,0,0,173580917.2,0,173580917.2,275090854.2,68485782.15,206605072.1,0,0,0,0,0,0,0,0,0,77702172.68,4504179.716,73197992.97,0,0,0,0,0,0,0,0,0,0,0,0,171060064.9,0,171060064.9
0,0,0,2697043175,1622711568,1074331607,991250971.4,343131701.2,648119270.3,0,0,0,0,0,0,174604238.1,0,174604238.1,318181143.2,82011073.6,236170069.6,0,0,0,0,0,0,0,0,0,76747642.65,3777831.971,72969810.68,0,0,0,0,0,0,0,0,0,0,0,0,179480732,0,179480732
199583229.9,37385.60537,199545844.3,3130539561,1668495811,1462043750,1406766909,419642174.9,987124734.4,0,0,0,0,0,0,167014365.6,0,167014365.6,478819876.7,94685540.72,384134336,0,0,0,99729349.01,0,99729349.01,0,0,0,72225964.95,4521070.826,67704894.12,0,0,0,0,0,0,0,0,0,0,0,0,167497563.7,0,167497563.7
154818179.5,58823.96333,154759355.5,2897522176,1873211891,1024310286,2302620989,733904137.3,1568716851,2191476963,0,2191476963,0,0,0,132588207.6,0,132588207.6,467044930.3,109114377.3,357930553,972804694.8,0,972804694.8,58925496.65,0,58925496.65,3661153490,0,3661153490,73572684.17,19461261.24,54111422.93,11420496.44,45441.42251,11375055.01,411763318.9,0,411763318.9,436532810.8,0,436532810.8,1019306594,0,1019306594,153032130.5,0,153032130.5
81190191.88,35119.3608,81155072.52,3288964600,2408113230,880851369.8,3173525980,1078766987,2094758994,1127122769,0,1127122769,0,0,0,89636614.06,0,89636614.06,439099717.1,114721612,324378105.1,271347096.1,10660.79743,271336435.3,22872632.88,0,22872632.88,1905432548,6338.950562,1905426209,67461789.31,35483460.71,31978328.6,6088924.983,8331.488749,6080593.494,258198190.3,0,258198190.3,288455898.9,0,288455898.9,704921960.1,0,704921960.1,58187654.34,0,58187654.34
37675285.33,0,37675285.33,3498124693,2705009781,793114912.7,2761350555,1136269818,1625080737,535515215.4,292672615.4,242842600,7870269.816,7870269.816,0,60993666.62,0,60993666.62,432295388.9,123162486.2,309132902.7,92465436.25,5930039.849,86535396.4,10858158.78,0,10858158.78,1010071878,194297710.7,815774166.8,38102959.27,33258181.18,4844778.095,265564.5285,137813.4089,127751.1196,165834452.6,0,165834452.6,189149426.2,0,189149426.2,471328520.2,0,471328520.2,27345319.07,0,27345319.07
16127417.12,0,16127417.12,3509776644,2757169109,752607535.2,2544698652,1190488782,1354209869,794599897.3,682730972.8,111868924.5,24877046.63,24877046.63,0,42644595.47,152265.3096,42492330.16,429781180.7,130726629.7,299054551,75433175.51,20603056.55,54830118.96,4395111.567,0,4395111.567,865542720.9,392358799.5,473183921.4,42992800.97,42844272.42,148528.5453,362265.9252,362265.9252,0,62542412.74,0,62542412.74,74762176.2,0,74762176.2,292300300.7,32646.85759,292267653.8,15740918,0,15740918
11671389.94,18646.0746,11652743.87,3499675809,2783983622,715692186.3,2417026361,1210853195,1206173166,977323655.7,921939678.2,55383977.48,33564466.04,33564466.04,0,31801298.85,449629.5336,31351669.32,431893772.9,140712621.1,291181151.8,67945517.02,31600757.15,36344759.87,0,0,0,765949124.5,465821389.3,300127735.2,39205088.19,38220867.27,984220.9159,959158.0569,959158.0569,0,23944053.35,0,23944053.35,35994305.56,0,35994305.56,229771025.2,88284.64642,229682740.5,9335357.491,0,9335357.491
133054.0246,70842.85059,62211.174,3497801252,2801086008,696715243.8,2181219517,1213190676,968028840.8,1288356652,1267470458,20886193.92,42682631,42682631,0,21963349.88,652514.3826,21310835.5,431957279.8,147715775.7,284241504.1,43689029.28,43689029.28,0,21208.24916,21208.24916,0,742245897.1,652708455.2,89537441.89,39485320.84,39485320.84,0,2113343.035,2113343.035,0,9138466.947,0,9138466.947,6142842.536,0,6142842.536,148582636.3,113127.7068,148469508.6,3703660.922,0,3703660.922
387084.4842,387084.4842,0,3496606242,2805795918,690810323.8,2115116138,1130251593,984864545,1087225031,1066487027,20738004.2,43052258.33,43052258.33,0,18286968.14,647988.3995,17638979.74,427951556.9,149159159.2,278792397.7,45768696.79,45768696.79,0,14521.80458,14521.80458,0,574317835.8,519262301.7,55055534.16,39950181.01,39472535.08,477645.9244,2106265.588,2106265.588,0,7161600.55,0,7161600.55,414126.5807,0,414126.5807,123069347.8,80039.16989,122989308.7,3069624.154,0,3069624.154
368039.1068,0,368039.1068,3469757510,2792870958,676886551.3,2148192438,1217466238,930726200.6,1179064874,1173613839,5451034.95,39435776.64,39435776.64,0,17438951.19,807911.5652,16631039.62,429670174.9,156446122.3,273224052.6,52035721.67,43923847.41,8111874.261,0,0,0,724683411.5,641167242.7,83516168.85,39516873.67,39482051.09,34822.57603,3381554.433,3381554.433,0,4520724.698,0,4520724.698,2201.531289,0,2201.531289,112882550.3,58174.97958,112824375.4,209016.4396,0,209016.4396
87303.64449,0,87303.64449,3453101937,2780362714,672739223.4,2114200179,1211513961,902686218,1075254232,1072069810,3184422.651,35349098.49,35349098.49,0,17307249.64,838159.3992,16469090.24,430996849.9,161869311.8,269127538.1,57578484.8,41786795.46,15791689.34,81899.08076,0,81899.08076,788476228.3,661972046.8,126504181.5,39060001.7,39060001.7,0,3733640.679,3733640.679,0,2282990.975,0,2282990.975,969.2364791,0,969.2364791,110550569.9,0,110550569.9,0,0,0
8381169.149,0,8381169.149,3455590223,2767292617,688297606.3,2051709797,1114983378,936726419,876242831,872524403.5,3718427.538,29787544.61,29787544.61,0,19837708.9,818524.538,19019184.36,428365244.8,157364515.4,271000729.4,72012877.51,35774622.37,36238255.14,70219.21252,0,70219.21252,775895993.3,581754270.1,194141723.2,38353774.67,38276370.48,77404.19232,3746152.685,3746152.685,0,1633985.223,0,1633985.223,1495.304464,0,1495.304464,114971410.2,0,114971410.2,58116.31847,0,58116.31847
4640387.584,54877.07097,4585510.513,3456841408,2758814400,698027008.1,1907255671,1060243458,847012212.8,783260021.5,779233659.1,4026362.431,27843149.3,27843149.3,0,18486922.4,816479.9779,17670442.43,426267752.9,152157966.9,274109786,67742862.91,26368007.29,41374855.62,0,0,0,559016643.8,493570792.1,65445851.73,36230474.81,35752822.95,477651.8588,3895961.618,3895961.618,0,1460087.553,0,1460087.553,0,0,0,121603578.6,0,121603578.6,1100085.222,0,1100085.222
1739201.99,10648.74191,1728553.248,3507783863,2758287947,749495915.1,1905097057,937248039.3,967849017.9,672396175.4,578394362.5,94001812.91,22524997.09,22524997.09,0,20536977.52,0,20536977.52,419344620.8,142746088.5,276598532.2,70227150.11,16534170.19,53692979.92,16916.91328,16916.91328,0,537044778.7,341296984.6,195747794.1,34557471.36,31940287.18,2617184.182,734873.2566,734873.2566,0,2621355.623,0,2621355.623,44297.4375,0,44297.4375,165673265.9,0,165673265.9,0,0,0
16987.9865,16987.9865,0,3681541997,2764282238,917259759.5,2548741853,947598349.7,1601143503,676683867.5,362821346.4,313862521,10801619.73,10801619.73,0,28108550.82,0,28108550.82,286372913.3,118637615.9,167735297.4,79257071.57,7979621.979,71277449.6,380042.9105,0,380042.9105,557089615.7,239963210.4,317126405.3,46529587.55,36176881.84,10352705.71,116136.6856,3270.649027,112866.0365,8181917.899,0,8181917.899,14640043.29,0,14640043.29,244828559.2,0,244828559.2,0,0,0
22675233.08,0,22675233.08,3765379290,2774812282,990567007.8,1845961721,619384512.2,1226577209,420125683.9,6594012.044,413531671.9,360540.5074,360540.5074,0,42473048.11,0,42473048.11,287689011.4,113618108.8,174070902.6,107900439.3,264013.619,107636425.7,7385602.485,0,7385602.485,633317755.8,9968088.727,623349667.1,62743808.92,41528874.61,21214934.3,0,0,0,25016822.7,0,25016822.7,41599091.41,0,41599091.41,322768105.6,0,322768105.6,0,0,0
33978293.86,0,33978293.86,3880302850,2783541678,1096761172,2109390965,819120529.1,1290270436,712580475.8,0,712580475.8,0,0,0,51460860.81,0,51460860.81,314269679.2,109245780.8,205023898.3,144615092.3,0,144615092.3,15044047.82,0,15044047.82,867006581.8,0,867006581.8,79326269.94,49380463.3,29945806.63,0,0,0,42575743.86,0,42575743.86,59405220.49,0,59405220.49,362912476.1,0,362912476.1,28274930.65,0,28274930.65
52882770.08,0,52882770.08,3884109538,2789368927,1094740611,2717100334,1013472947,1703627387,838851789.6,0,838851789.6,0,0,0,52062578.98,0,52062578.98,267970788.1,88436816.33,179533971.7,0,0,0,15293424.97,0,15293424.97,0,0,0,81623232.07,52038213.75,29585018.31,0,0,0,0,0,0,0,0,0,248655213.5,0,248655213.5,28567770.64,0,28567770.64
69239526.45,0,69239526.45,3964710844,2790320725,1174390120,2166987712,832220075.8,1334767636,0,0,0,0,0,0,61059176.99,0,61059176.99,217744556.9,67245332.23,150499224.7,0,0,0,20357038.26,0,20357038.26,0,0,0,70037656.34,38272738.86,31764917.48,0,0,0,0,0,0,0,0,0,0,0,0,33198362.81,0,33198362.81
97310837.71,0,97310837.71,3675666209,2475663171,1200003039,1477230436,568521376,908709059.6,0,0,0,0,0,0,84073065.64,0,84073065.64,278734500.3,85305382.85,193429117.5,0,0,0,29563312.5,0,29563312.5,0,0,0,63601023.88,23054107.65,40546916.22,0,0,0,0,0,0,0,0,0,0,0,0,77048620.48,0,77048620.48
130631361.5,0,130631361.5,3630453438,2434691990,1195761449,1143578254,478859418.3,664718835.5,0,0,0,0,0,0,94769213.31,0,94769213.31,226691499.8,69033763.15,157657736.7,0,0,0,53168573.19,0,53168573.19,0,0,0,59241384.43,17502545.14,41738839.29,0,0,0,0,0,0,0,0,0,0,0,0,61023759.12,0,61023759.12
0,0,0,3509060270,2320041029,1189019241,994338753.4,440165008.6,554173744.9,0,0,0,0,0,0,99570947.6,0,99570947.6,284081578.2,84083251.87,199998326.3,0,0,0,0,0,0,0,0,0,57978684.9,14469936.08,43508748.82,0,0,0,0,0,0,0,0,0,0,0,0,83948990.64,0,83948990.64
0,0,0,3453170477,2234610933,1218559544,899899953.8,370854304.2,529045649.5,0,0,0,0,0,0,114691442.6,0,114691442.6,230761363.2,68939075.88,161822287.4,0,0,0,0,0,0,0,0,0,58680748.14,9877099.355,48803648.78,0,0,0,0,0,0,0,0,0,0,0,0,77945991.81,0,77945991.81
0,0,0,3462164172,2235062328,1227101844,883920561.5,347598642,536321919.5,0,0,0,0,0,0,121360217.6,0,121360217.6,296084867.9,92881618,203203249.9,0,0,0,0,0,0,0,0,0,59195855.61,8126786.201,51069069.41,0,0,0,0,0,0,0,0,0,0,0,0,117668895,0,117668895
0,0,0,3397890228,2242170644,1155719584,985304940.8,373385607.7,611919333,0,0,0,0,0,0,120735931.2,0,120735931.2,345851336.5,113396920.4,232454416.1,0,0,0,0,0,0,0,0,0,59147735.16,7603476.019,51544259.14,0,0,0,0,0,0,0,0,0,0,0,0,87620910.4,0,87620910.4
141283905.3,12207.97267,141271697.3,3899478676,2414499009,1484979667,1415920445,458700169.7,957220275.7,0,0,0,0,0,0,108222134.1,0,108222134.1,501353200.8,120612865.5,380740335.2,0,0,0,63370311.26,0,63370311.26,0,0,0,53396567.4,9602504.804,43794062.59,0,0,0,0,0,0,0,0,0,0,0,0,107627275.7,0,107627275.7
121501071.8,88878.9502,121412192.9,3556085303,2460442465,1095642837,2331132736,748899387.4,1582233348,1757772255,998.6596409,1757771256,0,0,0,97576631.21,0,97576631.21,484859550.7,129622789.8,355236761,662027388.4,0,662027388.4,38002643.69,0,38002643.69,2653735969,0,2653735969,65416240.89,25696740.79,39719500.11,6062095.398,78955.05715,5983140.341,335062387.3,0,335062387.3,353002890.3,0,353002890.3,765171913.8,0,765171913.8,89896126.79,0,89896126.79
86800142.83,103193.1616,86696949.67,3609291909,2608579911,1000711998,3135493751,1019893151,2115600601,1297626803,0,1297626803,0,0,0,92011723.56,0,92011723.56,454481004.7,132434281.7,322046723,281046859.7,4738.27903,281042121.4,23965964.92,0,23965964.92,1971207302,6204.074319,1971201098,71912421.61,39160239.68,32752181.93,7815405.286,0,7815405.286,200024143.7,0,200024143.7,225769893,0,225769893,657058603.1,0,657058603.1,52140629.21,0,52140629.21
68060173.47,7115.713311,68053057.76,3697092352,2769700638,927391714.4,2509617572,835983253.9,1673634318,402733262.3,0,402733262.3,0,0,0,84991153.57,0,84991153.57,450990033.7,145116228.2,305873805.5,163263482.2,22205.49707,163241276.7,20936844.99,0,20936844.99,1286322835,9874.317684,1286312961,45949032.17,33621597.87,12327434.3,252598.2769,179678.8208,72919.45616,116045807.1,0,116045807.1,136090357,0,136090357,506937163.2,0,506937163.2,29603276.94,0,29603276.94
59070964.03,0,59070964.03,3678189745,2802353996,875835749.1,2241327107,805190845.5,1436136261,221507244.1,5592.100357,221501652,0,0,0,73590035.85,37684.10272,73552351.75,467435667.5,172949318.9,294486348.6,125901213,16998.459,125884214.5,18652792.37,0,18652792.37,1055119489,13075.07884,1055106414,48320902.01,42166217.32,6154684.692,12123.57525,12123.57525,0,13175201.35,0,13175201.35,19557364.77,0,19557364.77,358354608.2,0,358354608.2,20738343.97,0,20738343.97
58339806.54,36979.21401,58302827.33,3656157797,2826023643,830134154.2,2171555193,921107367,1250447826,172641327.3,39195206.09,133446121.2,3225017.115,3225017.115,0,62028180.87,265194.502,61762986.36,460781187.1,174241369.9,286539817.2,101158224.7,3232975.331,97925249.35,13688850.35,0,13688850.35,930439998.3,42838128.08,887601870.3,44506345.27,36339836.89,8166508.386,150415.3058,150415.3058,0,5100562.679,0,5100562.679,1717382.901,0,1717382.901,301740930.8,0,301740930.8,16154283.95,0,16154283.95
